"Order","Family","Genus","species","Scientific name","English name"
"Passeriformes","Troglodytidae","Campylorhynchus","griseus","Campylorhynchus griseus","Bicolored Wren"
"Passeriformes","Troglodytidae","Campylorhynchus","turdinus","Campylorhynchus turdinus","Thrush-like Wren"
"Passeriformes","Troglodytidae","Pheugopedius","spadix","Pheugopedius spadix","Sooty-headed Wren"
"Passeriformes","Troglodytidae","Pheugopedius","fasciatoventris","Pheugopedius fasciatoventris","Black-bellied Wren"
"Passeriformes","Troglodytidae","Pheugopedius","euophrys","Pheugopedius euophrys","Plain-tailed Wren"
"Passeriformes","Troglodytidae","Pheugopedius","eisenmanni","Pheugopedius eisenmanni","Inca Wren"
"Passeriformes","Troglodytidae","Pheugopedius","mystacalis","Pheugopedius mystacalis","Whiskered Wren"
"Passeriformes","Troglodytidae","Pheugopedius","genibarbis","Pheugopedius genibarbis","Moustached Wren"
"Passeriformes","Troglodytidae","Pheugopedius","coraya","Pheugopedius coraya","Coraya Wren"
"Passeriformes","Troglodytidae","Pheugopedius","rutilus","Pheugopedius rutilus","Rufous-breasted Wren"
"Passeriformes","Troglodytidae","Pheugopedius","sclateri","Pheugopedius sclateri","Speckle-breasted Wren"
"Passeriformes","Troglodytidae","Thryophilus","rufalbus","Thryophilus rufalbus","Rufous-and-white Wren"
"Passeriformes","Troglodytidae","Thryophilus","sernai","Thryophilus sernai","Antioquia Wren"
"Passeriformes","Troglodytidae","Thryophilus","nicefori","Thryophilus nicefori","Niceforo's Wren"
"Passeriformes","Troglodytidae","Cantorchilus","leucopogon","Cantorchilus leucopogon","Stripe-throated Wren"
"Passeriformes","Troglodytidae","Cantorchilus","nigricapillus","Cantorchilus nigricapillus","Bay Wren"
"Passeriformes","Troglodytidae","Cantorchilus","superciliaris","Cantorchilus superciliaris","Superciliated Wren"
"Passeriformes","Troglodytidae","Cantorchilus","leucotis","Cantorchilus leucotis","Buff-breasted Wren"
"Passeriformes","Troglodytidae","Cantorchilus","longirostris","Cantorchilus longirostris","Long-billed Wren"
"Passeriformes","Troglodytidae","Cantorchilus","guarayanus","Cantorchilus guarayanus","Fawn-breasted Wren"
"Passeriformes","Troglodytidae","Cantorchilus","griseus","Cantorchilus griseus","Gray Wren"
"Passeriformes","Troglodytidae","Cinnycerthia","unirufa","Cinnycerthia unirufa","Rufous Wren"
"Passeriformes","Troglodytidae","Cinnycerthia","olivascens","Cinnycerthia olivascens","Sharpe's Wren"
"Passeriformes","Troglodytidae","Cinnycerthia","peruana","Cinnycerthia peruana","Peruvian Wren"
"Passeriformes","Troglodytidae","Cinnycerthia","fulva","Cinnycerthia fulva","Fulvous Wren"
"Passeriformes","Troglodytidae","Henicorhina","leucosticta","Henicorhina leucosticta","White-breasted Wood-Wren"
"Passeriformes","Troglodytidae","Henicorhina","leucoptera","Henicorhina leucoptera","Bar-winged Wood-Wren"
"Passeriformes","Troglodytidae","Henicorhina","leucophrys","Henicorhina leucophrys","Gray-breasted Wood-Wren"
"Passeriformes","Troglodytidae","Henicorhina","anachoreta","Henicorhina anachoreta","Hermit Wood-Wren"
"Passeriformes","Troglodytidae","Henicorhina","negreti","Henicorhina negreti","Munchique Wood-Wren"
"Passeriformes","Troglodytidae","Cyphorhinus","thoracicus","Cyphorhinus thoracicus","Chestnut-breasted Wren"
"Passeriformes","Troglodytidae","Cyphorhinus","phaeocephalus","Cyphorhinus phaeocephalus","Song Wren"
"Passeriformes","Troglodytidae","Cyphorhinus","arada","Cyphorhinus arada","Musician Wren"
"Passeriformes","Polioptilidae","Microbates","collaris","Microbates collaris","Collared Gnatwren"
"Passeriformes","Polioptilidae","Microbates","cinereiventris","Microbates cinereiventris","Half-collared Gnatwren"
"Passeriformes","Polioptilidae","Ramphocaenus","melanurus","Ramphocaenus melanurus","Trilling Gnatwren"
"Passeriformes","Polioptilidae","Ramphocaenus","sticturus","Ramphocaenus sticturus","Chattering Gnatwren"
"Passeriformes","Polioptilidae","Polioptila","plumbea","Polioptila plumbea","Tropical Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","lactea","Polioptila lactea","Creamy-bellied Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","facilis","Polioptila facilis","Rio Negro Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","guianensis","Polioptila guianensis","Guianan Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","clementsi","Polioptila clementsi","Iquitos Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","paraensis","Polioptila paraensis","Klages's Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","attenboroughi","Polioptila attenboroughi","Inambari Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","schistaceigula","Polioptila schistaceigula","Slate-throated Gnatcatcher"
"Passeriformes","Polioptilidae","Polioptila","dumicola","Polioptila dumicola","Masked Gnatcatcher"
"Passeriformes","Donacobiidae","Donacobius","atricapilla","Donacobius atricapilla","Black-capped Donacobius"
"Passeriformes","Cinclidae","Cinclus","leucocephalus","Cinclus leucocephalus","White-capped Dipper"
"Passeriformes","Cinclidae","Cinclus","schulzii","Cinclus schulzii","Rufous-throated Dipper"
"Passeriformes","Bombycillidae","Bombycilla","cedrorum","Bombycilla cedrorum","Cedar Waxwing"
"Passeriformes","Turdidae","Myadestes","coloratus","Myadestes coloratus","Varied Solitaire"
"Passeriformes","Turdidae","Myadestes","ralloides","Myadestes ralloides","Andean Solitaire"
"Passeriformes","Turdidae","Catharus","aurantiirostris","Catharus aurantiirostris","Orange-billed Nightingale-Thrush"
"Passeriformes","Turdidae","Catharus","fuscater","Catharus fuscater","Slaty-backed Nightingale-Thrush"
"Passeriformes","Turdidae","Catharus","maculatus","Catharus maculatus","Speckled Nightingale-Thrush"
"Passeriformes","Turdidae","Catharus","fuscescens","Catharus fuscescens","Veery"
"Passeriformes","Turdidae","Catharus","minimus","Catharus minimus","Gray-cheeked Thrush"
"Passeriformes","Turdidae","Catharus","ustulatus","Catharus ustulatus","Swainson's Thrush"
"Passeriformes","Turdidae","Hylocichla","mustelina","Hylocichla mustelina","Wood Thrush"
"Passeriformes","Turdidae","Entomodestes","coracinus","Entomodestes coracinus","Black Solitaire"
"Passeriformes","Turdidae","Entomodestes","leucotis","Entomodestes leucotis","White-eared Solitaire"
"Passeriformes","Turdidae","Cichlopsis","leucogenys","Cichlopsis leucogenys","Rufous-brown Solitaire"
"Passeriformes","Turdidae","Turdus","leucops","Turdus leucops","Pale-eyed Thrush"
"Passeriformes","Turdidae","Turdus","falcklandii","Turdus falcklandii","Austral Thrush"
"Passeriformes","Turdidae","Turdus","reevei","Turdus reevei","Plumbeous-backed Thrush"
"Passeriformes","Turdidae","Turdus","flavipes","Turdus flavipes","Yellow-legged Thrush"
"Passeriformes","Turdidae","Turdus","leucomelas","Turdus leucomelas","Pale-breasted Thrush"
"Passeriformes","Turdidae","Turdus","fumigatus","Turdus fumigatus","Cocoa Thrush"
"Passeriformes","Turdidae","Turdus","hauxwelli","Turdus hauxwelli","Hauxwell's Thrush"
"Passeriformes","Turdidae","Turdus","obsoletus","Turdus obsoletus","Pale-vented Thrush"
"Passeriformes","Turdidae","Turdus","rufiventris","Turdus rufiventris","Rufous-bellied Thrush"
"Passeriformes","Turdidae","Turdus","grayi","Turdus grayi","Clay-colored Thrush"
"Passeriformes","Turdidae","Turdus","nudigenis","Turdus nudigenis","Spectacled Thrush"
"Passeriformes","Turdidae","Turdus","maculirostris","Turdus maculirostris","Ecuadorian Thrush"
"Passeriformes","Turdidae","Turdus","sanchezorum","Turdus sanchezorum","Varzea Thrush"
"Passeriformes","Turdidae","Turdus","haplochrous","Turdus haplochrous","Unicolored Thrush"
"Passeriformes","Turdidae","Turdus","lawrencii","Turdus lawrencii","Lawrence's Thrush"
"Passeriformes","Turdidae","Turdus","murinus","Turdus murinus","Pantepui Thrush"
"Passeriformes","Turdidae","Turdus","amaurochalinus","Turdus amaurochalinus","Creamy-bellied Thrush"
"Passeriformes","Turdidae","Turdus","ignobilis","Turdus ignobilis","Black-billed Thrush"
"Passeriformes","Turdidae","Turdus","arthuri","Turdus arthuri","Campina Thrush"
"Passeriformes","Turdidae","Turdus","maranonicus","Turdus maranonicus","Marañon Thrush"
"Passeriformes","Turdidae","Turdus","fulviventris","Turdus fulviventris","Chestnut-bellied Thrush"
"Passeriformes","Turdidae","Turdus","olivater","Turdus olivater","Black-hooded Thrush"
"Passeriformes","Turdidae","Turdus","nigriceps","Turdus nigriceps","Andean Slaty Thrush"
"Passeriformes","Turdidae","Turdus","subalaris","Turdus subalaris","Blacksmith Thrush"
"Passeriformes","Turdidae","Turdus","fuscater","Turdus fuscater","Great Thrush"
"Passeriformes","Turdidae","Turdus","chiguanco","Turdus chiguanco","Chiguanco Thrush"
"Passeriformes","Turdidae","Turdus","serranus","Turdus serranus","Glossy-black Thrush"
"Passeriformes","Turdidae","Turdus","assimilis","Turdus assimilis","White-throated Thrush"
"Passeriformes","Turdidae","Turdus","albicollis","Turdus albicollis","White-necked Thrush"
"Passeriformes","Muscicapidae","Oenanthe","oenanthe","Oenanthe oenanthe","Northern Wheatear"
"Passeriformes","Mimidae","Dumetella","carolinensis","Dumetella carolinensis","Gray Catbird"
"Passeriformes","Mimidae","Mimus","gilvus","Mimus gilvus","Tropical Mockingbird"
"Passeriformes","Mimidae","Mimus","longicaudatus","Mimus longicaudatus","Long-tailed Mockingbird"
"Passeriformes","Mimidae","Mimus","thenca","Mimus thenca","Chilean Mockingbird"
"Passeriformes","Mimidae","Mimus","patagonicus","Mimus patagonicus","Patagonian Mockingbird"
"Passeriformes","Mimidae","Mimus","saturninus","Mimus saturninus","Chalk-browed Mockingbird"
"Passeriformes","Mimidae","Mimus","triurus","Mimus triurus","White-banded Mockingbird"
"Passeriformes","Mimidae","Mimus","dorsalis","Mimus dorsalis","Brown-backed Mockingbird"
"Passeriformes","Mimidae","Mimus","parvulus","Mimus parvulus","Galapagos Mockingbird"
"Passeriformes","Mimidae","Mimus","trifasciatus","Mimus trifasciatus","Floreana Mockingbird"
"Passeriformes","Mimidae","Mimus","macdonaldi","Mimus macdonaldi","Española Mockingbird"
"Passeriformes","Mimidae","Mimus","melanotis","Mimus melanotis","San Cristobal Mockingbird"
"Passeriformes","Mimidae","Toxostoma","rufum","Toxostoma rufum","Brown Thrasher"
"Passeriformes","Mimidae","Margarops","fuscatus","Margarops fuscatus","Pearly-eyed Thrasher"
"Passeriformes","Sturnidae","Acridotheres","cristatellus","Acridotheres cristatellus","Crested Myna"
"Passeriformes","Sturnidae","Sturnus","vulgaris","Sturnus vulgaris","European Starling"
"Passeriformes","Ploceidae","Ploceus","cucullatus","Ploceus cucullatus","Village Weaver"
"Passeriformes","Ploceidae","Ploceus","velatus","Ploceus velatus","African Masked Weaver"
"Passeriformes","Estrildidae","Estrilda","astrild","Estrilda astrild","Common Waxbill"
"Passeriformes","Estrildidae","Lonchura","malacca","Lonchura malacca","Tricolored Munia"
"Passeriformes","Estrildidae","Lonchura","oryzivora","Lonchura oryzivora","Java Sparrow"
"Passeriformes","Passeridae","Passer","domesticus","Passer domesticus","House Sparrow"
"Passeriformes","Motacillidae","Motacilla","alba","Motacilla alba","White Wagtail"
"Passeriformes","Motacillidae","Anthus","cervinus","Anthus cervinus","Red-throated Pipit"
"Passeriformes","Motacillidae","Anthus","chii","Anthus chii","Yellowish Pipit"
"Passeriformes","Motacillidae","Anthus","furcatus","Anthus furcatus","Short-billed Pipit"
"Passeriformes","Motacillidae","Anthus","peruvianus","Anthus peruvianus","Peruvian Pipit"
"Passeriformes","Motacillidae","Anthus","chacoensis","Anthus chacoensis","Pampas Pipit"
"Passeriformes","Motacillidae","Anthus","correndera","Anthus correndera","Correndera Pipit"
"Passeriformes","Motacillidae","Anthus","nattereri","Anthus nattereri","Ochre-breasted Pipit"
"Passeriformes","Motacillidae","Anthus","hellmayri","Anthus hellmayri","Hellmayr's Pipit"
"Passeriformes","Motacillidae","Anthus","bogotensis","Anthus bogotensis","Paramo Pipit"
"Passeriformes","Fringillidae","Chloris","chloris","Chloris chloris","European Greenfinch"
"Passeriformes","Fringillidae","Carduelis","carduelis","Carduelis carduelis","European Goldfinch"
"Passeriformes","Fringillidae","Spinus","spinescens","Spinus spinescens","Andean Siskin"
"Passeriformes","Fringillidae","Spinus","yarrellii","Spinus yarrellii","Yellow-faced Siskin"
"Passeriformes","Fringillidae","Spinus","cucullatus","Spinus cucullatus","Red Siskin"
"Passeriformes","Fringillidae","Spinus","crassirostris","Spinus crassirostris","Thick-billed Siskin"
"Passeriformes","Fringillidae","Spinus","magellanicus","Spinus magellanicus","Hooded Siskin"
"Passeriformes","Fringillidae","Spinus","siemiradzkii","Spinus siemiradzkii","Saffron Siskin"
"Passeriformes","Fringillidae","Spinus","olivaceus","Spinus olivaceus","Olivaceous Siskin"
"Passeriformes","Fringillidae","Spinus","xanthogastrus","Spinus xanthogastrus","Yellow-bellied Siskin"
"Passeriformes","Fringillidae","Spinus","atratus","Spinus atratus","Black Siskin"
"Passeriformes","Fringillidae","Spinus","uropygialis","Spinus uropygialis","Yellow-rumped Siskin"
"Passeriformes","Fringillidae","Spinus","barbatus","Spinus barbatus","Black-chinned Siskin"
"Passeriformes","Fringillidae","Spinus","psaltria","Spinus psaltria","Lesser Goldfinch"
"Passeriformes","Fringillidae","Chlorophonia","cyanocephala","Chlorophonia cyanocephala","Golden-rumped Euphonia"
"Passeriformes","Fringillidae","Chlorophonia","cyanea","Chlorophonia cyanea","Blue-naped Chlorophonia"
"Passeriformes","Fringillidae","Chlorophonia","pyrrhophrys","Chlorophonia pyrrhophrys","Chestnut-breasted Chlorophonia"
"Passeriformes","Fringillidae","Chlorophonia","flavirostris","Chlorophonia flavirostris","Yellow-collared Chlorophonia"
"Passeriformes","Fringillidae","Euphonia","saturata","Euphonia saturata","Orange-crowned Euphonia"
"Passeriformes","Fringillidae","Euphonia","plumbea","Euphonia plumbea","Plumbeous Euphonia"
"Passeriformes","Fringillidae","Euphonia","chlorotica","Euphonia chlorotica","Purple-throated Euphonia"
"Passeriformes","Fringillidae","Euphonia","finschi","Euphonia finschi","Finsch's Euphonia"
"Passeriformes","Fringillidae","Euphonia","concinna","Euphonia concinna","Velvet-fronted Euphonia"
"Passeriformes","Fringillidae","Euphonia","trinitatis","Euphonia trinitatis","Trinidad Euphonia"
"Passeriformes","Fringillidae","Euphonia","chrysopasta","Euphonia chrysopasta","Golden-bellied Euphonia"
"Passeriformes","Fringillidae","Euphonia","minuta","Euphonia minuta","White-vented Euphonia"
"Passeriformes","Fringillidae","Euphonia","chalybea","Euphonia chalybea","Green-throated Euphonia"
"Passeriformes","Fringillidae","Euphonia","violacea","Euphonia violacea","Violaceous Euphonia"
"Passeriformes","Fringillidae","Euphonia","laniirostris","Euphonia laniirostris","Thick-billed Euphonia"
"Passeriformes","Fringillidae","Euphonia","fulvicrissa","Euphonia fulvicrissa","Fulvous-vented Euphonia"
"Passeriformes","Fringillidae","Euphonia","anneae","Euphonia anneae","Tawny-capped Euphonia"
"Passeriformes","Fringillidae","Euphonia","xanthogaster","Euphonia xanthogaster","Orange-bellied Euphonia"
"Passeriformes","Fringillidae","Euphonia","mesochrysa","Euphonia mesochrysa","Bronze-green Euphonia"
"Passeriformes","Fringillidae","Euphonia","cayennensis","Euphonia cayennensis","Golden-sided Euphonia"
"Passeriformes","Fringillidae","Euphonia","rufiventris","Euphonia rufiventris","Rufous-bellied Euphonia"
"Passeriformes","Fringillidae","Euphonia","pectoralis","Euphonia pectoralis","Chestnut-bellied Euphonia"
"Passeriformes","Rhodinocichlidae","Rhodinocichla","rosea","Rhodinocichla rosea","Rosy Thrush-Tanager"
"Passeriformes","Passerellidae","Oreothraupis","arremonops","Oreothraupis arremonops","Tanager Finch"
"Passeriformes","Passerellidae","Chlorospingus","flavigularis","Chlorospingus flavigularis","Yellow-throated Chlorospingus"
"Passeriformes","Passerellidae","Chlorospingus","parvirostris","Chlorospingus parvirostris","Short-billed Chlorospingus"
"Passeriformes","Passerellidae","Chlorospingus","canigularis","Chlorospingus canigularis","Ashy-throated Chlorospingus"
"Passeriformes","Passerellidae","Chlorospingus","flavopectus","Chlorospingus flavopectus","Common Chlorospingus"
"Passeriformes","Passerellidae","Chlorospingus","tacarcunae","Chlorospingus tacarcunae","Tacarcuna Chlorospingus"
"Passeriformes","Passerellidae","Chlorospingus","semifuscus","Chlorospingus semifuscus","Dusky Chlorospingus"
"Passeriformes","Passerellidae","Rhynchospiza","stolzmanni","Rhynchospiza stolzmanni","Tumbes Sparrow"
"Passeriformes","Passerellidae","Rhynchospiza","dabbenei","Rhynchospiza dabbenei","Yungas Sparrow"
"Passeriformes","Passerellidae","Rhynchospiza","strigiceps","Rhynchospiza strigiceps","Chaco Sparrow"
"Passeriformes","Passerellidae","Ammodramus","savannarum","Ammodramus savannarum","Grasshopper Sparrow"
"Passeriformes","Passerellidae","Ammodramus","humeralis","Ammodramus humeralis","Grassland Sparrow"
"Passeriformes","Passerellidae","Ammodramus","aurifrons","Ammodramus aurifrons","Yellow-browed Sparrow"
"Passeriformes","Passerellidae","Arremonops","conirostris","Arremonops conirostris","Black-striped Sparrow"
"Passeriformes","Passerellidae","Arremonops","tocuyensis","Arremonops tocuyensis","Tocuyo Sparrow"
"Passeriformes","Passerellidae","Arremon","basilicus","Arremon basilicus","Sierra Nevada Brushfinch"
"Passeriformes","Passerellidae","Arremon","perijanus","Arremon perijanus","Perija Brushfinch"
"Passeriformes","Passerellidae","Arremon","atricapillus","Arremon atricapillus","Black-headed Brushfinch"
"Passeriformes","Passerellidae","Arremon","phaeopleurus","Arremon phaeopleurus","Caracas Brushfinch"
"Passeriformes","Passerellidae","Arremon","phygas","Arremon phygas","Paria Brushfinch"
"Passeriformes","Passerellidae","Arremon","assimilis","Arremon assimilis","Gray-browed Brushfinch"
"Passeriformes","Passerellidae","Arremon","torquatus","Arremon torquatus","White-browed Brushfinch"
"Passeriformes","Passerellidae","Arremon","aurantiirostris","Arremon aurantiirostris","Orange-billed Sparrow"
"Passeriformes","Passerellidae","Arremon","abeillei","Arremon abeillei","Black-capped Sparrow"
"Passeriformes","Passerellidae","Arremon","schlegeli","Arremon schlegeli","Golden-winged Sparrow"
"Passeriformes","Passerellidae","Arremon","axillaris","Arremon axillaris","Yellow-mandibled Sparrow"
"Passeriformes","Passerellidae","Arremon","taciturnus","Arremon taciturnus","Pectoral Sparrow"
"Passeriformes","Passerellidae","Arremon","franciscanus","Arremon franciscanus","São Francisco Sparrow"
"Passeriformes","Passerellidae","Arremon","semitorquatus","Arremon semitorquatus","Half-collared Sparrow"
"Passeriformes","Passerellidae","Arremon","dorbignii","Arremon dorbignii","Moss-backed Sparrow"
